title="2D heat conduction problem"
variables="x","y","T"
1.74,1.4,78.877
1.74,1.41,79.009
1.74,1.42,79.133
1.74,1.43,79.25
1.74,1.44,79.358
1.74,1.45,79.458
1.74,1.46,79.551
1.74,1.47,79.635
1.74,1.48,79.712
1.74,1.49,79.78
1.74,1.5,79.841
1.74,1.51,79.894
1.74,1.52,79.938
1.74,1.53,79.975
1.74,1.54,80.004
1.74,1.55,80.024
1.74,1.56,80.037
1.74,1.57,80.042
1.74,1.58,80.038
1.74,1.59,80.027
1.74,1.6,80.007
1.74,1.61,79.98
1.74,1.62,79.945
1.74,1.63,79.901
1.74,1.64,79.85
1.74,1.65,79.791
1.74,1.66,79.723
1.74,1.67,79.648
1.74,1.68,79.565
1.74,1.69,79.474
1.74,1.7,79.374
1.74,1.71,79.267
1.74,1.72,79.152
1.74,1.73,79.029
1.74,1.74,78.898
1.74,1.75,78.76
1.74,1.76,78.613
1.74,1.77,78.459
1.74,1.78,78.296
1.74,1.79,78.126
1.74,1.8,77.948
1.74,1.81,77.763
1.74,1.82,77.569
1.74,1.83,77.368
1.74,1.84,77.159
1.74,1.85,76.942
1.74,1.86,76.718
1.74,1.87,76.485
1.74,1.88,76.246
1.74,1.89,75.998
1.74,1.9,75.743
1.74,1.91,75.481
1.74,1.92,75.211
1.74,1.93,74.933
1.74,1.94,74.648
1.74,1.95,74.355
1.74,1.96,74.055
1.74,1.97,73.748
1.74,1.98,73.433
1.74,1.99,73.111
1.74,2,72.782
1.74,2.01,72.445
1.74,2.02,72.101
1.74,2.03,71.75
1.74,2.04,71.391
1.74,2.05,71.026
1.74,2.06,70.653
1.74,2.07,70.274
1.74,2.08,69.887
1.74,2.09,69.493
1.74,2.1,69.093
1.74,2.11,68.685
1.74,2.12,68.271
1.74,2.13,67.849
1.74,2.14,67.421
1.74,2.15,66.987
1.74,2.16,66.545
1.74,2.17,66.097
1.74,2.18,65.642
1.74,2.19,65.181
1.74,2.2,64.713
1.74,2.21,64.239
1.74,2.22,63.758
1.74,2.23,63.271
1.74,2.24,62.778
1.74,2.25,62.278
1.74,2.26,61.772
1.74,2.27,61.26
1.74,2.28,60.742
1.74,2.29,60.218
1.74,2.3,59.687
1.74,2.31,59.151
1.74,2.32,58.609
1.74,2.33,58.061
1.74,2.34,57.507
1.74,2.35,56.947
1.74,2.36,56.382
1.74,2.37,55.811
1.74,2.38,55.235
1.74,2.39,54.653
1.74,2.4,54.065
1.74,2.41,53.472
1.74,2.42,52.874
1.74,2.43,52.27
1.74,2.44,51.662
1.74,2.45,51.048
1.74,2.46,50.429
1.74,2.47,49.805
1.74,2.48,49.175
1.74,2.49,48.541
1.74,2.5,47.903
1.74,2.51,47.259
1.74,2.52,46.611
1.74,2.53,45.958
1.74,2.54,45.3
1.74,2.55,44.638
1.74,2.56,43.971
1.74,2.57,43.3
1.74,2.58,42.625
1.74,2.59,41.945
1.74,2.6,41.262
1.74,2.61,40.574
1.74,2.62,39.882
1.74,2.63,39.186
1.74,2.64,38.486
1.74,2.65,37.782
1.74,2.66,37.075
1.74,2.67,36.363
1.74,2.68,35.648
1.74,2.69,34.93
1.74,2.7,34.208
1.74,2.71,33.483
1.74,2.72,32.754
1.74,2.73,32.022
1.74,2.74,31.287
1.74,2.75,30.549
1.74,2.76,29.807
1.74,2.77,29.063
1.74,2.78,28.316
1.74,2.79,27.566
1.74,2.8,26.813
1.74,2.81,26.057
1.74,2.82,25.299
1.74,2.83,24.539
1.74,2.84,23.776
1.74,2.85,23.01
1.74,2.86,22.242
1.74,2.87,21.472
1.74,2.88,20.7
1.74,2.89,19.926
1.74,2.9,19.15
1.74,2.91,18.372
1.74,2.92,17.592
1.74,2.93,16.81
1.74,2.94,16.027
1.74,2.95,15.242
1.74,2.96,14.455
1.74,2.97,13.667
1.74,2.98,12.878
1.74,2.99,12.087
1.74,3,11.295
1.74,3.01,10.503
1.74,3.02,9.7085
1.74,3.03,8.9135
1.74,3.04,8.1177
1.74,3.05,7.321
1.74,3.06,6.5236
1.74,3.07,5.7255
1.74,3.08,4.9269
1.74,3.09,4.1277
1.74,3.1,3.3282
1.74,3.11,2.5283
1.74,3.12,1.7282
1.74,3.13,0.92787
1.74,3.14,0.12748
1.75,0,0
1.75,0.01,0.79899
1.75,0.02,1.5979
1.75,0.03,2.3967
1.75,0.04,3.1952
1.75,0.05,3.9934
1.75,0.06,4.7912
1.75,0.07,5.5885
1.75,0.08,6.3852
1.75,0.09,7.1814
1.75,0.1,7.9768
1.75,0.11,8.7714
1.75,0.12,9.5651
1.75,0.13,10.358
1.75,0.14,11.15
1.75,0.15,11.94
1.75,0.16,12.73
1.75,0.17,13.518
1.75,0.18,14.305
1.75,0.19,15.09
1.75,0.2,15.874
1.75,0.21,16.656
1.75,0.22,17.437
1.75,0.23,18.216
1.75,0.24,18.993
1.75,0.25,19.768
1.75,0.26,20.541
1.75,0.27,21.312
1.75,0.28,22.081
1.75,0.29,22.848
1.75,0.3,23.612
1.75,0.31,24.374
1.75,0.32,25.134
1.75,0.33,25.891
1.75,0.34,26.646
1.75,0.35,27.398
1.75,0.36,28.147
1.75,0.37,28.893
1.75,0.38,29.637
1.75,0.39,30.377
1.75,0.4,31.115
1.75,0.41,31.849
1.75,0.42,32.58
1.75,0.43,33.308
1.75,0.44,34.033
1.75,0.45,34.754
1.75,0.46,35.472
1.75,0.47,36.186
1.75,0.48,36.897
1.75,0.49,37.603
1.75,0.5,38.306
1.75,0.51,39.006
1.75,0.52,39.701
1.75,0.53,40.393
1.75,0.54,41.08
1.75,0.55,41.763
1.75,0.56,42.442
1.75,0.57,43.117
1.75,0.58,43.788
1.75,0.59,44.454
1.75,0.6,45.115
1.75,0.61,45.773
1.75,0.62,46.425
1.75,0.63,47.073
1.75,0.64,47.716
1.75,0.65,48.355
1.75,0.66,48.989
1.75,0.67,49.617
1.75,0.68,50.241
1.75,0.69,50.86
1.75,0.7,51.474
1.75,0.71,52.082
1.75,0.72,52.685
1.75,0.73,53.283
1.75,0.74,53.876
1.75,0.75,54.463
1.75,0.76,55.045
1.75,0.77,55.622
1.75,0.78,56.193
1.75,0.79,56.758
1.75,0.8,57.317
1.75,0.81,57.871
1.75,0.82,58.419
1.75,0.83,58.961
1.75,0.84,59.498
1.75,0.85,60.028
1.75,0.86,60.552
1.75,0.87,61.071
1.75,0.88,61.583
1.75,0.89,62.089
1.75,0.9,62.588
1.75,0.91,63.082
1.75,0.92,63.569
1.75,0.93,64.05
1.75,0.94,64.525
1.75,0.95,64.993
1.75,0.96,65.454
1.75,0.97,65.909
1.75,0.98,66.357
1.75,0.99,66.799
1.75,1,67.234
1.75,1.01,67.663
1.75,1.02,68.084
1.75,1.03,68.499
1.75,1.04,68.907
1.75,1.05,69.308
1.75,1.06,69.702
1.75,1.07,70.089
1.75,1.08,70.469
1.75,1.09,70.842
1.75,1.1,71.208
1.75,1.11,71.567
1.75,1.12,71.919
1.75,1.13,72.263
1.75,1.14,72.601
1.75,1.15,72.931
1.75,1.16,73.253
1.75,1.17,73.569
1.75,1.18,73.877
1.75,1.19,74.177
1.75,1.2,74.471
1.75,1.21,74.756
1.75,1.22,75.035
1.75,1.23,75.306
1.75,1.24,75.569
1.75,1.25,75.825
1.75,1.26,76.073
1.75,1.27,76.313
1.75,1.28,76.546
1.75,1.29,76.771
1.75,1.3,76.989
1.75,1.31,77.199
1.75,1.32,77.401
1.75,1.33,77.596
1.75,1.34,77.782
1.75,1.35,77.961
1.75,1.36,78.132
1.75,1.37,78.295
1.75,1.38,78.451
1.75,1.39,78.598
1.75,1.4,78.738
1.75,1.41,78.87
1.75,1.42,78.994
1.75,1.43,79.11
1.75,1.44,79.218
1.75,1.45,79.319
1.75,1.46,79.411
1.75,1.47,79.495
1.75,1.48,79.572
1.75,1.49,79.64
1.75,1.5,79.701
1.75,1.51,79.753
1.75,1.52,79.798
1.75,1.53,79.834
1.75,1.54,79.863
1.75,1.55,79.884
1.75,1.56,79.896
1.75,1.57,79.901
1.75,1.58,79.897
1.75,1.59,79.886
1.75,1.6,79.867
1.75,1.61,79.839
1.75,1.62,79.804
1.75,1.63,79.761
1.75,1.64,79.71
1.75,1.65,79.65
1.75,1.66,79.583
1.75,1.67,79.508
1.75,1.68,79.425
1.75,1.69,79.334
1.75,1.7,79.235
1.75,1.71,79.128
1.75,1.72,79.013
1.75,1.73,78.89
1.75,1.74,78.76
1.75,1.75,78.621
1.75,1.76,78.475
1.75,1.77,78.321
1.75,1.78,78.159
1.75,1.79,77.989
1.75,1.8,77.811
1.75,1.81,77.626
1.75,1.82,77.433
1.75,1.83,77.232
1.75,1.84,77.023
1.75,1.85,76.807
1.75,1.86,76.583
1.75,1.87,76.351
1.75,1.88,76.112
1.75,1.89,75.865
1.75,1.9,75.61
1.75,1.91,75.348
1.75,1.92,75.078
1.75,1.93,74.801
1.75,1.94,74.517
1.75,1.95,74.225
1.75,1.96,73.925
1.75,1.97,73.618
1.75,1.98,73.304
1.75,1.99,72.982
1.75,2,72.654
1.75,2.01,72.317
1.75,2.02,71.974
1.75,2.03,71.624
1.75,2.04,71.266
1.75,2.05,70.901
1.75,2.06,70.529
1.75,2.07,70.15
1.75,2.08,69.764
1.75,2.09,69.371
1.75,2.1,68.971
1.75,2.11,68.564
1.75,2.12,68.151
1.75,2.13,67.73
1.75,2.14,67.303
1.75,2.15,66.869
1.75,2.16,66.428
1.75,2.17,65.981
1.75,2.18,65.527
1.75,2.19,65.066
1.75,2.2,64.6
1.75,2.21,64.126
1.75,2.22,63.646
1.75,2.23,63.16
1.75,2.24,62.667
1.75,2.25,62.169
1.75,2.26,61.664
1.75,2.27,61.152
1.75,2.28,60.635
1.75,2.29,60.112
1.75,2.3,59.582
1.75,2.31,59.047
1.75,2.32,58.506
1.75,2.33,57.959
1.75,2.34,57.406
1.75,2.35,56.847
1.75,2.36,56.283
1.75,2.37,55.713
1.75,2.38,55.138
1.75,2.39,54.557
1.75,2.4,53.97
1.75,2.41,53.378
1.75,2.42,52.781
1.75,2.43,52.178
1.75,2.44,51.571
1.75,2.45,50.958
1.75,2.46,50.34
1.75,2.47,49.717
1.75,2.48,49.089
1.75,2.49,48.456
1.75,2.5,47.818
1.75,2.51,47.176
1.75,2.52,46.529
1.75,2.53,45.877
1.75,2.54,45.22
1.75,2.55,44.559
1.75,2.56,43.894
1.75,2.57,43.224
1.75,2.58,42.55
1.75,2.59,41.872
1.75,2.6,41.189
1.75,2.61,40.502
1.75,2.62,39.812
1.75,2.63,39.117
1.75,2.64,38.418
1.75,2.65,37.716
1.75,2.66,37.009
1.75,2.67,36.299
1.75,2.68,35.586
1.75,2.69,34.869
1.75,2.7,34.148
1.75,2.71,33.424
1.75,2.72,32.697
1.75,2.73,31.966
1.75,2.74,31.232
1.75,2.75,30.495
1.75,2.76,29.755
1.75,2.77,29.012
1.75,2.78,28.266
1.75,2.79,27.517
1.75,2.8,26.766
1.75,2.81,26.012
1.75,2.82,25.255
1.75,2.83,24.496
1.75,2.84,23.734
1.75,2.85,22.97
1.75,2.86,22.203
1.75,2.87,21.435
1.75,2.88,20.664
1.75,2.89,19.891
1.75,2.9,19.116
1.75,2.91,18.339
1.75,2.92,17.561
1.75,2.93,16.781
1.75,2.94,15.999
1.75,2.95,15.215
1.75,2.96,14.43
1.75,2.97,13.643
1.75,2.98,12.855
1.75,2.99,12.066
1.75,3,11.276
1.75,3.01,10.484
1.75,3.02,9.6914
1.75,3.03,8.8978
1.75,3.04,8.1034
1.75,3.05,7.3081
1.75,3.06,6.5121
1.75,3.07,5.7154
1.75,3.08,4.9182
1.75,3.09,4.1205
1.75,3.1,3.3223
1.75,3.11,2.5239
1.75,3.12,1.7251
1.75,3.13,0.92624
1.75,3.14,0.12725
1.76,0,0
1.76,0.01,0.79751
1.76,0.02,1.5949
1.76,0.03,2.3922
1.76,0.04,3.1892
1.76,0.05,3.9859
1.76,0.06,4.7823
1.76,0.07,5.5781
1.76,0.08,6.3734
1.76,0.09,7.168
1.76,0.1,7.9619
1.76,0.11,8.755
1.76,0.12,9.5473
1.76,0.13,10.339
1.76,0.14,11.129
1.76,0.15,11.918
1.76,0.16,12.706
1.76,0.17,13.493
1.76,0.18,14.278
1.76,0.19,15.062
1.76,0.2,15.844
1.76,0.21,16.625
1.76,0.22,17.404
1.76,0.23,18.182
1.76,0.24,18.957
1.76,0.25,19.731
1.76,0.26,20.503
1.76,0.27,21.272
1.76,0.28,22.04
1.76,0.29,22.805
1.76,0.3,23.568
1.76,0.31,24.329
1.76,0.32,25.087
1.76,0.33,25.843
1.76,0.34,26.596
1.76,0.35,27.347
1.76,0.36,28.095
1.76,0.37,28.84
1.76,0.38,29.582
1.76,0.39,30.321
1.76,0.4,31.057
1.76,0.41,31.79
1.76,0.42,32.52
1.76,0.43,33.246
1.76,0.44,33.97
1.76,0.45,34.689
1.76,0.46,35.406
1.76,0.47,36.119
1.76,0.48,36.828
1.76,0.49,37.533
1.76,0.5,38.235
1.76,0.51,38.933
1.76,0.52,39.627
1.76,0.53,40.317
1.76,0.54,41.003
1.76,0.55,41.685
1.76,0.56,42.363
1.76,0.57,43.037
1.76,0.58,43.706
1.76,0.59,44.371
1.76,0.6,45.031
1.76,0.61,45.687
1.76,0.62,46.339
1.76,0.63,46.986
1.76,0.64,47.628
1.76,0.65,48.265
1.76,0.66,48.897
1.76,0.67,49.525
1.76,0.68,50.148
1.76,0.69,50.765
1.76,0.7,51.378
1.76,0.71,51.985
1.76,0.72,52.587
1.76,0.73,53.184
1.76,0.74,53.776
1.76,0.75,54.362
1.76,0.76,54.943
1.76,0.77,55.518
1.76,0.78,56.088
1.76,0.79,56.652
1.76,0.8,57.211
1.76,0.81,57.763
1.76,0.82,58.31
1.76,0.83,58.852
1.76,0.84,59.387
1.76,0.85,59.916
1.76,0.86,60.44
1.76,0.87,60.957
1.76,0.88,61.468
1.76,0.89,61.973
1.76,0.9,62.472
1.76,0.91,62.965
1.76,0.92,63.451
1.76,0.93,63.931
1.76,0.94,64.404
1.76,0.95,64.872
1.76,0.96,65.332
1.76,0.97,65.786
1.76,0.98,66.234
1.76,0.99,66.675
1.76,1,67.109
1.76,1.01,67.537
1.76,1.02,67.957
1.76,1.03,68.371
1.76,1.04,68.779
1.76,1.05,69.179
1.76,1.06,69.572
1.76,1.07,69.959
1.76,1.08,70.338
1.76,1.09,70.71
1.76,1.1,71.076
1.76,1.11,71.434
1.76,1.12,71.785
1.76,1.13,72.129
1.76,1.14,72.465
1.76,1.15,72.795
1.76,1.16,73.117
1.76,1.17,73.432
1.76,1.18,73.739
1.76,1.19,74.039
1.76,1.2,74.332
1.76,1.21,74.617
1.76,1.22,74.895
1.76,1.23,75.165
1.76,1.24,75.428
1.76,1.25,75.683
1.76,1.26,75.931
1.76,1.27,76.171
1.76,1.28,76.404
1.76,1.29,76.629
1.76,1.3,76.846
1.76,1.31,77.055
1.76,1.32,77.257
1.76,1.33,77.451
1.76,1.34,77.637
1.76,1.35,77.816
1.76,1.36,77.987
1.76,1.37,78.15
1.76,1.38,78.305
1.76,1.39,78.452
1.76,1.4,78.592
1.76,1.41,78.723
1.76,1.42,78.847
1.76,1.43,78.963
1.76,1.44,79.071
1.76,1.45,79.171
1.76,1.46,79.263
1.76,1.47,79.347
1.76,1.48,79.424
1.76,1.49,79.492
1.76,1.5,79.552
1.76,1.51,79.605
1.76,1.52,79.649
1.76,1.53,79.686
1.76,1.54,79.714
1.76,1.55,79.735
1.76,1.56,79.747
1.76,1.57,79.752
1.76,1.58,79.749
1.76,1.59,79.737
1.76,1.6,79.718
1.76,1.61,79.691
1.76,1.62,79.656
1.76,1.63,79.612
1.76,1.64,79.561
1.76,1.65,79.502
1.76,1.66,79.435
1.76,1.67,79.36
1.76,1.68,79.277
1.76,1.69,79.186
1.76,1.7,79.087
1.76,1.71,78.981
1.76,1.72,78.866
1.76,1.73,78.744
1.76,1.74,78.613
1.76,1.75,78.475
1.76,1.76,78.329
1.76,1.77,78.175
1.76,1.78,78.013
1.76,1.79,77.844
1.76,1.8,77.666
1.76,1.81,77.481
1.76,1.82,77.288
1.76,1.83,77.088
1.76,1.84,76.88
1.76,1.85,76.664
1.76,1.86,76.44
1.76,1.87,76.209
1.76,1.88,75.97
1.76,1.89,75.723
1.76,1.9,75.469
1.76,1.91,75.208
1.76,1.92,74.939
1.76,1.93,74.662
1.76,1.94,74.378
1.76,1.95,74.086
1.76,1.96,73.788
1.76,1.97,73.481
1.76,1.98,73.168
1.76,1.99,72.847
1.76,2,72.518
1.76,2.01,72.183
1.76,2.02,71.84
1.76,2.03,71.49
1.76,2.04,71.133
1.76,2.05,70.769
1.76,2.06,70.398
1.76,2.07,70.019
1.76,2.08,69.634
1.76,2.09,69.242
1.76,2.1,68.843
1.76,2.11,68.437
1.76,2.12,68.024
1.76,2.13,67.604
1.76,2.14,67.178
1.76,2.15,66.744
1.76,2.16,66.305
1.76,2.17,65.858
1.76,2.18,65.405
1.76,2.19,64.945
1.76,2.2,64.479
1.76,2.21,64.007
1.76,2.22,63.528
1.76,2.23,63.042
1.76,2.24,62.551
1.76,2.25,62.053
1.76,2.26,61.549
1.76,2.27,61.039
1.76,2.28,60.522
1.76,2.29,60
1.76,2.3,59.472
1.76,2.31,58.937
1.76,2.32,58.397
1.76,2.33,57.851
1.76,2.34,57.299
1.76,2.35,56.741
1.76,2.36,56.178
1.76,2.37,55.609
1.76,2.38,55.035
1.76,2.39,54.455
1.76,2.4,53.87
1.76,2.41,53.279
1.76,2.42,52.683
1.76,2.43,52.081
1.76,2.44,51.475
1.76,2.45,50.863
1.76,2.46,50.246
1.76,2.47,49.624
1.76,2.48,48.998
1.76,2.49,48.366
1.76,2.5,47.729
1.76,2.51,47.088
1.76,2.52,46.442
1.76,2.53,45.791
1.76,2.54,45.136
1.76,2.55,44.476
1.76,2.56,43.812
1.76,2.57,43.144
1.76,2.58,42.471
1.76,2.59,41.794
1.76,2.6,41.112
1.76,2.61,40.427
1.76,2.62,39.737
1.76,2.63,39.044
1.76,2.64,38.347
1.76,2.65,37.645
1.76,2.66,36.94
1.76,2.67,36.232
1.76,2.68,35.52
1.76,2.69,34.804
1.76,2.7,34.084
1.76,2.71,33.362
1.76,2.72,32.636
1.76,2.73,31.906
1.76,2.74,31.174
1.76,2.75,30.438
1.76,2.76,29.7
1.76,2.77,28.958
1.76,2.78,28.213
1.76,2.79,27.466
1.76,2.8,26.716
1.76,2.81,25.963
1.76,2.82,25.208
1.76,2.83,24.45
1.76,2.84,23.69
1.76,2.85,22.927
1.76,2.86,22.162
1.76,2.87,21.395
1.76,2.88,20.625
1.76,2.89,19.854
1.76,2.9,19.081
1.76,2.91,18.305
1.76,2.92,17.528
1.76,2.93,16.749
1.76,2.94,15.969
1.76,2.95,15.187
1.76,2.96,14.403
1.76,2.97,13.618
1.76,2.98,12.831
1.76,2.99,12.044
1.76,3,11.255
1.76,3.01,10.465
1.76,3.02,9.6734
1.76,3.03,8.8813
1.76,3.04,8.0883
1.76,3.05,7.2945
1.76,3.06,6.5
1.76,3.07,5.7048
1.76,3.08,4.909
1.76,3.09,4.1128
1.76,3.1,3.3161
1.76,3.11,2.5192
1.76,3.12,1.7219
1.76,3.13,0.92452
1.76,3.14,0.12702
1.77,0,0
1.77,0.01,0.79594
1.77,0.02,1.5918
1.77,0.03,2.3875
1.77,0.04,3.183
1.77,0.05,3.9781
1.77,0.06,4.7729
1.77,0.07,5.5671
1.77,0.08,6.3608
1.77,0.09,7.1539
1.77,0.1,7.9463
1.77,0.11,8.7378
1.77,0.12,9.5285
1.77,0.13,10.318
1.77,0.14,11.107
1.77,0.15,11.895
1.77,0.16,12.681
1.77,0.17,13.466
1.77,0.18,14.25
1.77,0.19,15.032
1.77,0.2,15.813
1.77,0.21,16.592
1.77,0.22,17.37
1.77,0.23,18.146
1.77,0.24,18.92
1.77,0.25,19.692
1.77,0.26,20.462
1.77,0.27,21.231
1.77,0.28,21.997
1.77,0.29,22.76
1.77,0.3,23.522
1.77,0.31,24.281
1.77,0.32,25.038
1.77,0.33,25.792
1.77,0.34,26.544
1.77,0.35,27.293
1.77,0.36,28.039
1.77,0.37,28.783
1.77,0.38,29.524
1.77,0.39,30.261
1.77,0.4,30.996
1.77,0.41,31.727
1.77,0.42,32.456
1.77,0.43,33.181
1.77,0.44,33.903
1.77,0.45,34.621
1.77,0.46,35.336
1.77,0.47,36.048
1.77,0.48,36.755
1.77,0.49,37.46
1.77,0.5,38.16
1.77,0.51,38.857
1.77,0.52,39.549
1.77,0.53,40.238
1.77,0.54,40.923
1.77,0.55,41.603
1.77,0.56,42.28
1.77,0.57,42.952
1.77,0.58,43.62
1.77,0.59,44.284
1.77,0.6,44.943
1.77,0.61,45.598
1.77,0.62,46.248
1.77,0.63,46.893
1.77,0.64,47.534
1.77,0.65,48.17
1.77,0.66,48.801
1.77,0.67,49.428
1.77,0.68,50.049
1.77,0.69,50.665
1.77,0.7,51.277
1.77,0.71,51.883
1.77,0.72,52.484
1.77,0.73,53.08
1.77,0.74,53.67
1.77,0.75,54.255
1.77,0.76,54.835
1.77,0.77,55.409
1.77,0.78,55.978
1.77,0.79,56.541
1.77,0.8,57.098
1.77,0.81,57.65
1.77,0.82,58.196
1.77,0.83,58.736
1.77,0.84,59.27
1.77,0.85,59.798
1.77,0.86,60.321
1.77,0.87,60.837
1.77,0.88,61.347
1.77,0.89,61.851
1.77,0.9,62.349
1.77,0.91,62.841
1.77,0.92,63.326
1.77,0.93,63.805
1.77,0.94,64.278
1.77,0.95,64.744
1.77,0.96,65.204
1.77,0.97,65.657
1.77,0.98,66.104
1.77,0.99,66.544
1.77,1,66.977
1.77,1.01,67.404
1.77,1.02,67.824
1.77,1.03,68.237
1.77,1.04,68.643
1.77,1.05,69.043
1.77,1.06,69.435
1.77,1.07,69.821
1.77,1.08,70.2
1.77,1.09,70.571
1.77,1.1,70.936
1.77,1.11,71.293
1.77,1.12,71.644
1.77,1.13,71.987
1.77,1.14,72.323
1.77,1.15,72.652
1.77,1.16,72.973
1.77,1.17,73.287
1.77,1.18,73.594
1.77,1.19,73.894
1.77,1.2,74.186
1.77,1.21,74.471
1.77,1.22,74.748
1.77,1.23,75.018
1.77,1.24,75.28
1.77,1.25,75.535
1.77,1.26,75.782
1.77,1.27,76.022
1.77,1.28,76.254
1.77,1.29,76.478
1.77,1.3,76.695
1.77,1.31,76.904
1.77,1.32,77.105
1.77,1.33,77.299
1.77,1.34,77.485
1.77,1.35,77.663
1.77,1.36,77.833
1.77,1.37,77.996
1.77,1.38,78.151
1.77,1.39,78.298
1.77,1.4,78.437
1.77,1.41,78.569
1.77,1.42,78.692
1.77,1.43,78.808
1.77,1.44,78.915
1.77,1.45,79.015
1.77,1.46,79.107
1.77,1.47,79.191
1.77,1.48,79.268
1.77,1.49,79.336
1.77,1.5,79.396
1.77,1.51,79.448
1.77,1.52,79.493
1.77,1.53,79.529
1.77,1.54,79.558
1.77,1.55,79.578
1.77,1.56,79.591
1.77,1.57,79.595
1.77,1.58,79.592
1.77,1.59,79.581
1.77,1.6,79.561
1.77,1.61,79.534
1.77,1.62,79.499
1.77,1.63,79.456
1.77,1.64,79.405
1.77,1.65,79.346
1.77,1.66,79.279
1.77,1.67,79.204
1.77,1.68,79.121
1.77,1.69,79.031
1.77,1.7,78.932
1.77,1.71,78.825
1.77,1.72,78.711
1.77,1.73,78.589
1.77,1.74,78.459
1.77,1.75,78.321
1.77,1.76,78.175
1.77,1.77,78.021
1.77,1.78,77.86
1.77,1.79,77.691
1.77,1.8,77.514
1.77,1.81,77.329
1.77,1.82,77.137
1.77,1.83,76.936
1.77,1.84,76.729
1.77,1.85,76.513
1.77,1.86,76.29
1.77,1.87,76.059
1.77,1.88,75.821
1.77,1.89,75.575
1.77,1.9,75.321
1.77,1.91,75.06
1.77,1.92,74.791
1.77,1.93,74.515
1.77,1.94,74.232
1.77,1.95,73.941
1.77,1.96,73.643
1.77,1.97,73.337
1.77,1.98,73.024
1.77,1.99,72.703
1.77,2,72.376
1.77,2.01,72.041
1.77,2.02,71.699
1.77,2.03,71.35
1.77,2.04,70.993
1.77,2.05,70.63
1.77,2.06,70.259
1.77,2.07,69.882
1.77,2.08,69.497
1.77,2.09,69.106
1.77,2.1,68.707
1.77,2.11,68.302
1.77,2.12,67.89
1.77,2.13,67.471
1.77,2.14,67.046
1.77,2.15,66.613
1.77,2.16,66.174
1.77,2.17,65.729
1.77,2.18,65.276
1.77,2.19,64.818
1.77,2.2,64.353
1.77,2.21,63.881
1.77,2.22,63.403
1.77,2.23,62.919
1.77,2.24,62.428
1.77,2.25,61.931
1.77,2.26,61.428
1.77,2.27,60.919
1.77,2.28,60.403
1.77,2.29,59.882
1.77,2.3,59.355
1.77,2.31,58.821
1.77,2.32,58.282
1.77,2.33,57.737
1.77,2.34,57.186
1.77,2.35,56.63
1.77,2.36,56.068
1.77,2.37,55.5
1.77,2.38,54.927
1.77,2.39,54.348
1.77,2.4,53.764
1.77,2.41,53.174
1.77,2.42,52.579
1.77,2.43,51.979
1.77,2.44,51.374
1.77,2.45,50.763
1.77,2.46,50.148
1.77,2.47,49.527
1.77,2.48,48.901
1.77,2.49,48.271
1.77,2.5,47.636
1.77,2.51,46.996
1.77,2.52,46.351
1.77,2.53,45.701
1.77,2.54,45.047
1.77,2.55,44.389
1.77,2.56,43.726
1.77,2.57,43.059
1.77,2.58,42.387
1.77,2.59,41.712
1.77,2.6,41.032
1.77,2.61,40.347
1.77,2.62,39.659
1.77,2.63,38.967
1.77,2.64,38.271
1.77,2.65,37.571
1.77,2.66,36.868
1.77,2.67,36.161
1.77,2.68,35.45
1.77,2.69,34.735
1.77,2.7,34.017
1.77,2.71,33.296
1.77,2.72,32.572
1.77,2.73,31.844
1.77,2.74,31.113
1.77,2.75,30.378
1.77,2.76,29.641
1.77,2.77,28.901
1.77,2.78,28.158
1.77,2.79,27.412
1.77,2.8,26.664
1.77,2.81,25.912
1.77,2.82,25.158
1.77,2.83,24.402
1.77,2.84,23.643
1.77,2.85,22.882
1.77,2.86,22.118
1.77,2.87,21.353
1.77,2.88,20.585
1.77,2.89,19.815
1.77,2.9,19.043
1.77,2.91,18.269
1.77,2.92,17.494
1.77,2.93,16.716
1.77,2.94,15.937
1.77,2.95,15.157
1.77,2.96,14.375
1.77,2.97,13.591
1.77,2.98,12.806
1.77,2.99,12.02
1.77,3,11.232
1.77,3.01,10.444
1.77,3.02,9.6544
1.77,3.03,8.8638
1.77,3.04,8.0724
1.77,3.05,7.2802
1.77,3.06,6.4872
1.77,3.07,5.6936
1.77,3.08,4.8994
1.77,3.09,4.1047
1.77,3.1,3.3096
1.77,3.11,2.5142
1.77,3.12,1.7185
1.77,3.13,0.9227
1.77,3.14,0.12677
1.78,0,0
1.78,0.01,0.79429
1.78,0.02,1.5885
1.78,0.03,2.3826
1.78,0.04,3.1764
1.78,0.05,3.9699
1.78,0.06,4.763
1.78,0.07,5.5556
1.78,0.08,6.3477
1.78,0.09,7.1391
1.78,0.1,7.9298
1.78,0.11,8.7198
1.78,0.12,9.5088
1.78,0.13,10.297
1.78,0.14,11.084
1.78,0.15,11.87
1.78,0.16,12.655
1.78,0.17,13.438
1.78,0.18,14.22
1.78,0.19,15.001
1.78,0.2,15.78
1.78,0.21,16.558
1.78,0.22,17.334
1.78,0.23,18.108
1.78,0.24,18.881
1.78,0.25,19.651
1.78,0.26,20.42
1.78,0.27,21.187
1.78,0.28,21.951
1.78,0.29,22.713
1.78,0.3,23.473
1.78,0.31,24.231
1.78,0.32,24.986
1.78,0.33,25.739
1.78,0.34,26.489
1.78,0.35,27.237
1.78,0.36,27.981
1.78,0.37,28.723
1.78,0.38,29.462
1.78,0.39,30.199
